username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Indiamining;2018-08-22 01:22;250;126;"The #mining of iron ore , an essential raw material for Iron & Steel Industry, is arguably of prime importance among all mining activities undertaken by any country. @nstomar @PMOIndia @nitin_gadkari @MinesMinIndia @SteelMinIndia @makeinindia @NITIAayog @rashtrapatibhvn";;@nstomar @PMOIndia @nitin_gadkari @MinesMinIndia @SteelMinIndia @makeinindia @NITIAayog @rashtrapatibhvn;#mining;"1032120693733781505";https://twitter.com/Indiamining/status/1032120693733781505
VuslatBayoglu;2018-08-20 07:44;53;41;"Siyabonga Gama is presenting 2018 financial results of @Transnet_GC Revenue 11.3% Operating Exp 6.5% EBITDA 18% Net Profit 75.4% B-BBEE spent R25.8 bn, 86.9% of total measured procurement spent Exp Coal 77 mton Exp Iron Ore 58.5 mton Gen Freight 90.8 mton pic.twitter.com/cWh5oESOg8";;@Transnet_GC;;"1031492275602419712";https://twitter.com/VuslatBayoglu/status/1031492275602419712
HardeepSPuri;2018-08-18 15:01;17;81;"It was here that I first met & interacted with Atal Ji, as India’s External Affairs Minister. He would eventually ride India’s political firmament like a colossus. During those days India exported iron ore to Japan, its second largest trading partner & imported steel. (2/4) pic.twitter.com/IN1cV9Eazc";;;;"1030877292195733505";https://twitter.com/HardeepSPuri/status/1030877292195733505
goa_uday;2018-08-18 10:18;129;78;"Value of Iron ore exports from India in 2010-11 was 222 billion INR as against 12 in 2015-16. Frequent Stoppages of #GoaMining & #mining In other indian states has impacted revenues. It's time to encourage Exports and earn FOREX. #restartgoamining https://www. bloombergquint.com/business/2018/ 08/16/indias-oil-import-bill-likely-to-jump-by-26-billion-on-rupee-woes …";;;#GoaMining #mining #restartgoamining;"1030806063715676160";https://twitter.com/goa_uday/status/1030806063715676160
Indiamining;2018-08-17 10:41;247;123;"The #economy is endowed with vast reserves of key metallic and non metallic minerals, including iron ore , bauxite, coal, limestone and manganese. India is among the top 10 producers of these ores globally. @MinesMinIndia @makeinindia @PMOIndia @nitin_gadkari @NITIAayog @nstomar";;@MinesMinIndia @makeinindia @PMOIndia @nitin_gadkari @NITIAayog @nstomar;#economy;"1030449436286054402";https://twitter.com/Indiamining/status/1030449436286054402
LiberumKnights;2018-08-17 04:43;22;36;"Here's a chart you won't see too often - huge divergence between #copper and #ironore in recent months. Copper clearly more sensitive to EM contagion risk and flight to USD, iron ore more sensitive to steel prices and property market in china. pic.twitter.com/zQtkkhkVr9";;;#copper #ironore;"1030359472026345472";https://twitter.com/LiberumKnights/status/1030359472026345472
omotayoagunbiad;2018-08-16 04:41;5;3;"Oyo state has clay, feldspar, granite, iron ore , Kaplan, talc, marble, dolomite, aquamarine, amethyst.";;;;"1029996566352945152";https://twitter.com/omotayoagunbiad/status/1029996566352945152
PeterLBrandt;2018-08-15 22:09;5;77;"Cost of production argument -- ask people in Northeast Minnesota how long the price of Iron Ore can remain under the cost of production.";;;;"1029897944562982912";https://twitter.com/PeterLBrandt/status/1029897944562982912
Makno20;2018-08-15 09:25;72;241;"Worth mentioning that Japan had lost the war when the Soviets invaded Manchuria and starved them of their iron ore . They were preparing a surrender. The US nukeing of Nagasaki and Hiroshima were simply a WEAPONS TEST. ON LIVE HUMAN BEINGS. The common narrative is a myth.";;;;"1029705675746828289";https://twitter.com/Makno20/status/1029705675746828289
Loverdesart;2018-08-15 01:11;47;121;"Stain me red with iron ore lash me to your mast sail boldly through life's stormy seas For rare love is built to last #Art J. M. W. Turner pic.twitter.com/4YoO3Jmfxj";;;#Art;"1029581403153948672";https://twitter.com/Loverdesart/status/1029581403153948672
rupeshgsamant;2018-08-14 00:39;125;74;"Complete silence on the issue of resuming iron ore industry since the time CM met PM. What next? When is GoM meeting on this issue? Any deadline? When Goa government forming its team? If they want to do it, they need to fast pace it. #MiningNews #mining @GoaFront @MiningVoice p";;@GoaFront @MiningVoice;#MiningNews #mining;"1029210754082201601";https://twitter.com/rupeshgsamant/status/1029210754082201601
JSPLCorporate;2018-08-13 02:35;34;46;"@MPNaveenJindal , Chairman, #JSPL , delivering his speech at the 4th #IndiaInternationalDRISummit2018 at Delhi. He emphasised on the improvement of availability of coal and iron ore for Steel making. @ChBirenderSingh @SteelMinIndia pic.twitter.com/SMFERRnA7g";;@MPNaveenJindal @ChBirenderSingh @SteelMinIndia;#JSPL #IndiaInternationalDRISummit2018;"1028877756266889216";https://twitter.com/JSPLCorporate/status/1028877756266889216
deniseshrivell;2018-08-12 06:25;66;39;"‘The $3.8b funding injection into EFIC's Nat Interest Account is more than 77 times the amount it spent on the entire account last year, a $49.2m loan to OneSteel Manufacturing to upgrade existing iron ore mines in Whyalla’ #auspol ⁦ @KKeneally ⁩ https://www. smh.com.au/politics/feder al/obscure-agency-handed-3-8b-boost-to-fund-australian-arms-exports-20180131-p4yz3o.html …";;@KKeneally;#auspol;"1028573189486460928";https://twitter.com/deniseshrivell/status/1028573189486460928
spectatorindex;2018-08-09 13:30;393;607;"Price change, past year. Brent oil: +40% Natural gas: -1% Gold: -5% Silver: -9% Soybeans: -5% Wheat: +28% Cotton: +26% Rice: -14% Cheese: -6% Milk: -9% Coffee: -22% Sugar: -17% Copper: -4% Steel: +2% Coal: +19% Aluminium: +3% Nickel: +27% Lithium: +8% Zinc: -11% Iron Ore : -8%";;;;"1027592844343533568";https://twitter.com/spectatorindex/status/1027592844343533568
VedantaFootball;2018-08-09 10:35;55;52;"Launch of Vedanta Women's Football League 2018 in distinguished presence of @DrPramodSawant2 Speaker Goa Legislative Assembly, @agarwal_annanya ,President SFA, Elvis Gomes, President GFA and @sauvickmazumder , http:// Dy.CEO Vedanta Sesa Goa Iron Ore @NavinAgarwal_V pic.twitter.com/s52DHe34wk";;@DrPramodSawant2 @agarwal_annanya @sauvickmazumder @NavinAgarwal_V;;"1027548851689807875";https://twitter.com/VedantaFootball/status/1027548851689807875
DevditM;2018-08-08 08:55;75;45;"Sir @narendramodi there are lacs of people dependent on mining from the people employed with truck associations to the industries which take iron ore as raw material. Your govt is the only Ray of hope to us mining dependents who can & will restart #GoaMining as early as possible";;@narendramodi;#GoaMining;"1027161457992126464";https://twitter.com/DevditM/status/1027161457992126464
Zanaga_Iron_Ore;2018-08-07 04:10;18;59;"Pleased to announce Zanaga pellets have successfully passed tests with a leading European steel mill and an independent laboratory servicing the steel industry. #ZIOC #ironpellets #ironore";;;#ZIOC #ironpellets #ironore;"1026727279735578624";https://twitter.com/Zanaga_Iron_Ore/status/1026727279735578624
Zanaga_Iron_Ore;2018-08-06 12:46;12;29;"“ Iron Ore Surges, Copper Sags as Investors See Different Fortunes” ...benchmark iron ore at $70/t! #ZIOC #ironore https://www. bloomberg.com/news/articles/ 2018-08-06/iron-ore-surges-copper-sags-as-investors-see-different-fortunes …";;;#ZIOC #ironore;"1026494661731540992";https://twitter.com/Zanaga_Iron_Ore/status/1026494661731540992
markets;2018-08-06 08:21;20;20;"It’s a tale of two metals that are fundamental to China’s outlook: while iron ore ’s on a tear, copper is under heavy pressure https:// bloom.bg/2KxuftD pic.twitter.com/n4ZXmx40Jc";;;;"1026428106259750914";https://twitter.com/markets/status/1026428106259750914
tbiesheuvel;2018-08-06 05:38;14;19;"Iron ore is flying, copper tanking. Wasn't it supposed to be the other way? https://www. bloomberg.com/news/articles/ 2018-08-06/iron-ore-surges-copper-sags-as-investors-see-different-fortunes … pic.twitter.com/zj0emqgwUR";;;;"1026387000058945536";https://twitter.com/tbiesheuvel/status/1026387000058945536
SaneGeist;2018-08-05 23:29;8;44;"$ AVZ #lithium #tin $$$$ • Pricing JORC resource homogeneity factor:: Big difference between AVZ & all others: AVZ is a ‘bulk commodity operation’ not a ‘base metal mining project’ like PLS. PLS is 250/ton concentrate. AVZ will be much lower - check big iron ore cost pic.twitter.com/ylmPRGEx3i";;;#lithium #tin;"1026294183827361792";https://twitter.com/SaneGeist/status/1026294183827361792
brazilianequity;2018-08-05 23:15;10;57;"Iron Ore . Confirma rompimento da acumulação. Rumo ao ultimo topo. O Schwartzman não vai saber o que fazer com tanto dinheiro em caixa. #VALE3 pic.twitter.com/GMTNXuqET0";;;#VALE3;"1026290754178764805";https://twitter.com/brazilianequity/status/1026290754178764805
Indiamining;2018-08-05 01:56;241;125;"The ban on iron ore #mining in #Goa resulted in a current account deficit, making it imperative for the government to curb imports and promote exports. #GoaMining @goacm @PMOIndia @nstomar @AmitShah @nitin_gadkari @BJP4India @MinesMinIndia @mygovindia @piyushgoyal @sureshpprabhu";;@goacm @PMOIndia @nstomar @AmitShah @nitin_gadkari @BJP4India @MinesMinIndia @mygovindia @piyushgoyal @sureshpprabhu;#mining #Goa #GoaMining;"1025968778402615296";https://twitter.com/Indiamining/status/1025968778402615296
pgerchunoff;2018-08-03 23:51;7;45;"Cartita de Reyes al FMI. Prometo que haré todas las reformas estructurales que hizo Australia si ustedes me prometen que voy a tener todo el iron ore que descubrió Australia. Sí Vaca Muerta es otra Pampa Húmeda es lo mismo.";;;;"1025574813040078848";https://twitter.com/pgerchunoff/status/1025574813040078848
NigeriaGov;2018-08-03 07:26;56;56;"Originally envisioned as a freight-only line, to link key industries and ports in Nigeria’s iron ore and steel producing belt. Now being reconfigured into a Passenger and Freight rail line, to form the Central Line of Nigeria’s National Rail Network. #GovtatWorkNG";;;#GovtatWorkNG;"1025327087362691072";https://twitter.com/NigeriaGov/status/1025327087362691072
Zanaga_Iron_Ore;2018-08-03 04:24;14;54;"Pleased to announce Johnny Velloza will be joining the board of Zanaga Iron Ore . His operational experience in iron ore will be invaluable to ZIOC. Johnny previously ran @bhp ’s largest iron ore mine #ZIOC #ironore";;@bhp;#ZIOC #ironore;"1025281222409367552";https://twitter.com/Zanaga_Iron_Ore/status/1025281222409367552
Indiamining;2018-08-03 02:46;211;114;"Mining is linked to many other industries and sectors in the #economy . Iron ore is the raw material used to make pig iron, which is one of the main raw material to make #steel -98% of the mined iron ore is used to make steel. @SteelMinIndia @MinesMinIndia @makeinindia @PMOIndia https:// twitter.com/SteelMinIndia/ status/1024635144617910272 …";;@SteelMinIndia @MinesMinIndia @makeinindia @PMOIndia;#economy #steel;"1025256590599905280";https://twitter.com/Indiamining/status/1025256590599905280
AngloAmericanZA;2018-08-02 12:09;18;133;"New technologies are enhancing safety & productivity in the mining industry. At Kumba Iron Ore , such technologies include autonomous braking, collision awareness systems & remote operation. Find out about these #MachinesOfMining and the people behind them: http:// ow.ly/hy5O30leGQX pic.twitter.com/OLSqBg91Te";;;#MachinesOfMining;"1025035930888007680";https://twitter.com/AngloAmericanZA/status/1025035930888007680
Toro_AIM;2018-08-01 20:13;13;20;"Easy to see why nobody gets IronRidge Resources. Started life as an iron ore developer, secured £20m funding from majors on the iron alone. Two very very big projects in Gabon. Iron tanked, board diversified into gold & lithium but the iron ore & majors are still there....";;;;"1024795216535015424";https://twitter.com/Toro_AIM/status/1024795216535015424
RussDiabo;2018-08-01 12:42;18;21;"Blockade halts work at iron ore mine on Labrador-Quebec border https://www. cbc.ca/news/canada/ne wfoundland-labrador/tata-steel-blockade-schefferville-1.4768769 …";;;;"1024681717171245057";https://twitter.com/RussDiabo/status/1024681717171245057
AnilAgarwal_Ved;2018-08-01 08:25;149;166;"Prod. of minerals & energy resources has dipped despite auctions over last 4 yrs. Auctioning of Coal & Iron Ore blocks have not led to increased production. The import bill keeps increasing. Wonder if import lobbies are at work, preventing India from becoming self-reliant. (1/2)";;;;"1024617026269204480";https://twitter.com/AnilAgarwal_Ved/status/1024617026269204480
RealAbdulAbdi;2018-07-28 18:33;86;199;"Somalia’s untapped resources: uranium, iron ore , tin, gypsum, bauxite, copper, salt, natural gas, Oil, over 3k long coastline, rivers, fertile land & massive livestock. Resources are abundant. Don’t wait visionaries to solve our problems. Work on solving by educating people. Img: pic.twitter.com/tpPypMqHdn";;;;"1023320535151853568";https://twitter.com/RealAbdulAbdi/status/1023320535151853568
toluogunlesi;2018-07-27 15:28;99;67;"When this #ItakpeWarriRail Line was started by President Babangida circa 1987, it was planned as a freight-only Rail, serving the Iron Ore / Steel belt between Aladja and Ajaokuta. It is now being reconfigured as a PASSENGER + Freight Rail, to maximize usefulness. #RailUPng pic.twitter.com/iEF663bdBY";;;#ItakpeWarriRail #RailUPng;"1022911599030530049";https://twitter.com/toluogunlesi/status/1022911599030530049
NPatnaikOdisha;2018-07-26 05:35;23;25;"Mr. PM, you said Rourkela’s iron ore &steel plants have strengthened India’s defence. But considering the record number of deaths of security forces in past 4 yrs, would you admit it's your policies that have failed to defend our soldiers @narendramodi ? #50Months50Questions 12/50";;@narendramodi;#50Months50Questions;"1022399936338354176";https://twitter.com/NPatnaikOdisha/status/1022399936338354176
Indiamining;2018-07-26 02:59;162;95;"Iron ore is the raw material used to make pig iron, which is one of the main raw materials to make steel-98% of the mined iron ore is used to make #steel . #GoaMining @SteelMinIndia #SteelStructures https:// twitter.com/SteelMinIndia/ status/1022045419570978816 …";;@SteelMinIndia;#steel #GoaMining #SteelStructures;"1022360683222974464";https://twitter.com/Indiamining/status/1022360683222974464
RobinBrooksIIF;2018-07-24 03:36;10;20;"Is China rebalancing? We tend to looking at current account in % GDP, but services and GDP difficult to measure. Look at goods balance excluding oil and iron ore as a proxy for export strength. The 2018 non-commodity surplus near top of historical range, i.e. little rebalancing. pic.twitter.com/F2XwHFod5y";;;;"1021645347834290177";https://twitter.com/RobinBrooksIIF/status/1021645347834290177
Scutty;2018-07-23 19:47;20;38;"The steep decline in Chinese iron ore production over the past year, in one chart (via @BIAUS ) https://www. businessinsider.com.au/china-iron-ore -production-blue-skies-grade-discounts-2018-7 … pic.twitter.com/7gHHJLjBQn";;@BIAUS;;"1021527256915566592";https://twitter.com/Scutty/status/1021527256915566592
Indiamining;2018-07-22 02:29;220;107;"Steel is an alloy of iron, carbon, silicon, manganese, phosphorus & sulphur. Without iron, where you will get steel? To fulfill our PM's vision of producing 300MT of steel, we require over 500MT of iron ore . #GoaMining @PMOIndia @MinesMinIndia @SteelMinIndia @NITIAayog @BJP4India";;@PMOIndia @MinesMinIndia @SteelMinIndia @NITIAayog @BJP4India;#GoaMining;"1020903545829130241";https://twitter.com/Indiamining/status/1020903545829130241
Indiamining;2018-07-20 09:24;183;94;"Direct impact of closure of iron ore industry in Goa is now more clearly visible as there are negligible takers for mining engineering stream. Fate lies uncertain #startgoamining @PMOIndia @goacm @NITIAayog @nitin_gadkari @nstomar @SwarajyaMag @ZeeNews @CNBCTV18News @CNBC pic.twitter.com/RYSAcKQRzi";;@PMOIndia @goacm @NITIAayog @nitin_gadkari @nstomar @SwarajyaMag @ZeeNews @CNBCTV18News @CNBC;#startgoamining;"1020283418557407233";https://twitter.com/Indiamining/status/1020283418557407233
AngloAmericanZA;2018-07-20 07:46;14;95;"Yesterday Kumba Iron Ore released its Production Report for the second quarter of 2018. Read more http:// ow.ly/E8BT30l2oiZ pic.twitter.com/6FoiB1TYIJ";;;;"1020258526185259008";https://twitter.com/AngloAmericanZA/status/1020258526185259008
NewtonAFerns;2018-07-20 07:09;36;28;"This calls for sustainable mining of minerals that mother earth is blessed with, specifically iron ore for the State of Goa and urge the State Govt to act and expedite restart of mining. (2/2) @PMOIndia @manoharparrikar @rashtrapatibhvn @makeinindia @MinesMinIndia @GoaFront https:// twitter.com/NewtonAFerns/s tatus/1020248883908100097 …";;@PMOIndia @manoharparrikar @rashtrapatibhvn @makeinindia @MinesMinIndia @GoaFront;;"1020249357059178498";https://twitter.com/NewtonAFerns/status/1020249357059178498
LandNoli;2018-07-20 04:07;31;21;"In 2016, Kumba Iron Ore , majority owned by Anglo American, vowed that it will appeal a tax ruling by SARS saying it owes R5.5 billion. Mr Moyane was SARS Commossioner https://www. iol.co.za/business-repor t/companies/kumba-to-appeal-sa-tax-ruling-1991015 …";;;;"1020203648964579328";https://twitter.com/LandNoli/status/1020203648964579328
U_S_Steel;2018-07-19 14:36;12;44;"Employees of U. S. Steel’s Iron Ore facility Keetac reached a monumental step on their safety journey when they achieved one year without an Occupational Safety and Health Administration (OSHA) Recordable Incident on June 18. Congratulations to the entire Keetac team! pic.twitter.com/xbhPIkuOO1";;;;"1019999530333474816";https://twitter.com/U_S_Steel/status/1019999530333474816
suhelnarvekar;2018-07-19 04:15;40;26;"People dependent on #mining met Union Shipping Minister @nitin_gadkari Gadkari @Labour Minister @santoshgangwar demanding an amendment to the Goa Daman and Diu Mining Concession Abolition Act, 1987 for early resumption of iron ore activity. #Goa #GoaMining @Indiamining @GoaFront";;@nitin_gadkari @Labour @santoshgangwar @Indiamining @GoaFront;#mining #Goa #GoaMining;"1019843038330335232";https://twitter.com/suhelnarvekar/status/1019843038330335232
haniefhaider;2018-07-18 17:02;53;94;"Interesting he owes SARS R3 billion.Kumba Iron Ore also owed SARS R5 billion .The combined total is more than what they claim SARS lost out to illicit tobacco sales. But Jacques Pauw & Judge Robert Nugent want us to focus on this not White Monopoly Capital. Are we being misled?";;;;"1019673669071790080";https://twitter.com/haniefhaider/status/1019673669071790080
adam_tooze;2018-07-18 13:30;18;21;"This is one of the most remarkable graphs in economic history to date: China’s iron ore imports climb linearly from 20 m tons to 100 m tons btw 2005-2017 … no apologies for hyperbole. @SoberLook @Westpac @RübertRennie pic.twitter.com/6ktHZV3di8";;@SoberLook @Westpac @R;;"1019620313728995329";https://twitter.com/adam_tooze/status/1019620313728995329
Postkutsche2018;2018-07-17 19:52;0;0;"Autonomous train completes first iron ore delivery in Western Australia https://www. globalrailnews.com/2018/07/16/aut onomous-train-completes-first-iron-ore-delivery-in-western-australia/ … via @globalrailnews ====> erster #selbstfahrender #Güterzug bringt 28.000 to Erz von einem #Bergwerk zu #Hafen ===> Rio Tinto betreibt rd. 200 #Lokomotiven ==> #Arbeitsmarkt #Bahn";;@globalrailnews;#selbstfahrender #G #Bergwerk #Hafen #Lokomotiven #Arbeitsmarkt #Bahn;"1019354117221834754";https://twitter.com/Postkutsche2018/status/1019354117221834754
Essar;2018-07-16 09:23;25;107;"Shri @Nitin_Gadkari , Hon'ble Union Minister for Road Transport, Highways, Shipping and Waterways, shares his views on the integral role of ports in the Indian economy, as he inaugurates India's largest iron ore handling complex - #EssarVizagTerminal - http:// bit.ly/2unUE75 pic.twitter.com/AOTXav6W0A";;@Nitin_Gadkari;#EssarVizagTerminal;"1018833389716148224";https://twitter.com/Essar/status/1018833389716148224
shipmin_india;2018-07-16 07:59;68;319;"Inauguration of one of the largest modern iron ore handling complex @vptIndia , This world-class facility will enhance capacity & serve industries in India’s east coast & global markets of SE Asia, taking ahead the vision of #Sagarmala https:// twitter.com/Essar/status/1 017633412595634177 …";;@vptIndia;#Sagarmala;"1018812405864775680";https://twitter.com/shipmin_india/status/1018812405864775680
simonahac;2018-07-15 04:42;44;86;"in 2016-17 we exported $18.9bn of thermal coal, total exports of goods & services value was $373.2bn. ie. thermal coal was 5.1% of our exports, about the same as gold. also: • iron ore : 16.8% • met coal: 9.5% • education: 7.5% sources: austrade, office of chief economist";;;;"1018400451341869059";https://twitter.com/simonahac/status/1018400451341869059
prashantruia;2018-07-13 04:40;17;42;"The Vizag iron ore handling complex is a facility that is truly a national asset. We are committed to realising the Government’s vision and play an integral role in the #Sagarmala project. https:// twitter.com/Essar/status/1 017633412595634177 …";;;#Sagarmala;"1017675029272809472";https://twitter.com/prashantruia/status/1017675029272809472
Robert__Rennie;2018-07-13 02:37;11;21;"Chinese trade data suggesting iron ore imports showing signs of levelling off? Imports -12%yy and -3% over last 3 months versus same period a year ago. Imports for H1 -1.63% versus H1 last year. pic.twitter.com/W9awKHzeQG";;;;"1017644261011935233";https://twitter.com/Robert__Rennie/status/1017644261011935233
Paul_Muite;2018-07-09 06:35;651;921;"Iron ore mined by Chinese in Taita/Taveta taken in raw form to China,reexported to Kenya as steel products for which we pay exorbitant prices,mining Licences should be conditional on setting up smelting plants in Kenya.";;;;"1016254600142258178";https://twitter.com/Paul_Muite/status/1016254600142258178
kumar856;2018-07-08 14:59;199;266;"A unique incident narrated by a devotee, about Kanchi Shankaracharya Chandrasekhara Saraswati,fondly known as Kanchi Sri MahaPeriyava "I once went to a place called Vaasangere in Karnataka to have His darshan.He was camping in the Iron ore mines, which belonged to Sandur Maharaja pic.twitter.com/A6rvjG4Cnb";;;;"1016018846581284864";https://twitter.com/kumar856/status/1016018846581284864
shantanunandan2;2018-07-08 08:09;31;22;"Miners pay 10-30% of royalty of mining leases to a fund under District Mineral Foundation (DMF). Started in 2015. More mining areas in a district, more the contribution. Odisha’s Keonjhar dist, e.g. has a yearly fund of Rs 700 cr; Tata Steel, SAIL which get iron ore from it, pay https:// twitter.com/centerofright/ status/1015898868947537920 …";;;;"1015915827944620032";https://twitter.com/shantanunandan2/status/1015915827944620032
awaazceoawards;2018-07-07 10:28;45;19;"The only Tin producing state in the country, 1st in Coal and Dolomite production and 2nd in Iron Ore production; the state of #Chhattisgarh has emerged to be the leader in Core sector in recent years. #CEOAwards2018 @CNBC_Awaaz @ChhattisgarhCMO @drramansingh pic.twitter.com/wQ1HT7DUFP";;@CNBC_Awaaz @ChhattisgarhCMO @drramansingh;#Chhattisgarh #CEOAwards2018;"1015588451977068550";https://twitter.com/awaazceoawards/status/1015588451977068550
JSPLFoundation;2018-07-07 02:03;129;159;"Saplings of different tree species planted as part of weeklong 69th Van Mahotsav celebration at TRB Iron Ore Mines, #JSPL Tensa, Sundergarh, #Odisha @JSPLCorporate pic.twitter.com/aqaff6tcOI";;@JSPLCorporate;#JSPL #Odisha;"1015461289022377984";https://twitter.com/JSPLFoundation/status/1015461289022377984
RWPUSA;2018-07-06 10:42;252;595;"Taconite mining (for iron ore ) yes, Sulfide mining (for copper and nickel) no. Very dangerous and never tried before in Minnesota. @KarinHousley and @TinaSmithMN are both wrong on this and are both taking money from the mining industry. Vote FOR clean water and AGAINST PAC money. https:// twitter.com/KarinHousley/s tatus/1015081737259507714 …";;@KarinHousley @TinaSmithMN;;"1015229494796455936";https://twitter.com/RWPUSA/status/1015229494796455936
SodorRyModeler;2018-07-05 14:32;44;206;"Now for a custom for a unique wagon. Remember the L&B NG bogie goods wagons? This is a restored 2d-hand standard gauge kit of a LMS Iron Ore Wagon from Ratio. Inspired by reference photos, I added a tarp rail to fix a tin foil cover! Perfect for parcels, pipes or four bags. pic.twitter.com/OPMz4S8WRM";;;;"1014924957560733696";https://twitter.com/SodorRyModeler/status/1014924957560733696
JSPLCorporate;2018-07-02 06:17;126;133;"#JindalShadeed #Oman achieved highest ever monthly production and dispatches of steel during June 2018. Highest ever single day unloading of Iron Ore Pellets (IOP) & Hot Briquetted Iron (HBI) at the Jetty. @JSPLCorporate #JSPLShining #SettingNewRecords pic.twitter.com/sF6Ke7KwYl";;@JSPLCorporate;#JindalShadeed #Oman #JSPLShining #SettingNewRecords;"1013713153732108288";https://twitter.com/JSPLCorporate/status/1013713153732108288
theboltreport;2018-07-02 04:18;23;76;"TONIGHT: Why do we still have a Human Rights Commission? PLUS coal has overtaken iron ore in government forecasts as Australia’s largest export for 2018-19. 7pm AEST #theboltreport @SkyNewsAust pic.twitter.com/AEaBcSRxtY";;@SkyNewsAust;#theboltreport;"1013683340489027584";https://twitter.com/theboltreport/status/1013683340489027584
TimBuckleyIEEFA;2018-07-02 03:47;22;75;"Wow - Matt is excited by a chart showing coal will DECLINE at a rate less than iron ore , only shrinking by 15% in the next two years. What an achievement! Export volumes (as opposed to values) peaked four years ago, so the transition away from coal is well underway.";;;;"1013675534184734721";https://twitter.com/TimBuckleyIEEFA/status/1013675534184734721
mattjcan;2018-07-02 00:02;85;138;"Dont believe the "boy who cried wolf" crowd who keep talking down coal. Record $60b in coal exports last year and next year coal will overtake iron ore as our biggest export. Great for jobs! pic.twitter.com/3UVySvOtBS";;;;"1013618902511726595";https://twitter.com/mattjcan/status/1013618902511726595
NatGeo;2018-07-01 23:02;322;1198;"At more than 430 miles long, the Mauritania Railway has been transporting iron ore across the blistering heat of the Sahara Desert since 1963 https:// on.natgeo.com/2KlqQTc";;;;"1013603679872737281";https://twitter.com/NatGeo/status/1013603679872737281
CMShehbaz;2018-06-30 14:20;96;300;"One example is that Lahore High Court ordered NAB to take action against those who awarded contract of Chiniot Iron Ore of worth Rs. 450 billion without any bidding but NAB did not take any action. #SSonGeo https:// twitter.com/CMShehbaz/stat us/1013109781882658818 …";;;#SSonGeo;"1013110051840643072";https://twitter.com/CMShehbaz/status/1013110051840643072
CMShehbaz;2018-06-29 14:27;49;196;"The detection of Chiniot iron ore scam alone resulted in preventing Rs. 450 billion from being siphoned off. Likewise, Rs. 160 billion were saved in the energy projects. #SSonDunyaTV";;;#SSonDunyaTV;"1012749367831355394";https://twitter.com/CMShehbaz/status/1012749367831355394
mahesh10816;2018-06-29 14:18;64;72;"10. While establishing Salem steelplant DMK fought tooth & nail to mine this kanjamalai & extract iron ore from it and run a fully integrated steel plant in salem. Fortunately there wasn't enough steel in it, so the idea was dropped & steel brought from bhilai & rourkela .. pic.twitter.com/ee9TeDWT4N";;;;"1012747141553352704";https://twitter.com/mahesh10816/status/1012747141553352704
brucerossbrc;2018-06-29 06:50;14;31;"I blame BHP and the colonial cringe BHP had unfettered access to iron ore and coking coal of the highest quality but its steel exports were miniscule Australia never developed a culture of productive enterprise so we drifted along as a farm and quarry for other nations https:// twitter.com/inertiabuttock s/status/1012632304529756160 …";;;;"1012634380898975744";https://twitter.com/brucerossbrc/status/1012634380898975744
brucerossbrc;2018-06-29 00:59;108;179;"Land of wasted opportunities After WW2 Australia had abundant reserves of iron ore and coking coal We could have become a dominant global player in steel production Instead our iron and coal built the Japanese steel industry Then the Chinese steel industry The dumbest country";;;;"1012545959123996672";https://twitter.com/brucerossbrc/status/1012545959123996672
RanjanaINC;2018-06-28 10:51;42;52;"Here's How it Will Affect You The weakening rupee will make crude oil, fertilisers, medicines and iron ore , which India imports in large quantities, costlier. Though these items are not for your daily consumption, they impact your finances indirectly. #RupeeInICU";;;#RupeeInICU;"1012332615519567872";https://twitter.com/RanjanaINC/status/1012332615519567872
TheMarkTwain;2018-06-27 21:03;53;172;"Everything has its limit - iron ore cannot be educated into gold.";;;;"1012124175069270016";https://twitter.com/TheMarkTwain/status/1012124175069270016
haniefhaider;2018-06-27 05:20;37;47;"Journalist from @News24 tells @Eusebius SARS was working well.But we heard Kumba Iron Ore owed SARS R5 billion for years.Many other big corporates invariably White-controlled owed SARS millions but Pravin Gordhan was lenient. Why Tom Moyane dismantled Large Business Unit.";;@News24 @Eusebius;;"1011886952285655040";https://twitter.com/haniefhaider/status/1011886952285655040
diljitsathya;2018-06-21 14:02;317;327;"கடந்த வருடத்தில் சேலம் சுற்றிய மலைகளில் Iron Ore தாது அதிக அளவில் இருப்பாதக செய்தி இன்றைய செய்திதாள் முதல் பக்கத்தில் பசுமைசாலை அமைக்க 7 மலைகள் உடைப்பு என்ற செய்தி அதே வணிக செய்தியில் 5.5 மில்லியன் டன் Iron Ore தாது ஜப்பானுக்கு ஏற்றுமதி என MMTC இந்தியா கையெழுத்து என்ற செய்தி";;;;"1009844114035126272";https://twitter.com/diljitsathya/status/1009844114035126272
minervijay;2018-06-21 12:39;55;41;"It's an irony that India is importing iron ore through the same goa ports which could export 20 to 30 million tons. Isn't it a self goal that GOI and Goa government scoring. Irony or make in India speeches.";;;;"1009823128300802054";https://twitter.com/minervijay/status/1009823128300802054
goa_uday;2018-06-21 07:46;23;14;"Mining in Goa has stopped depriving 25%of goan population for their livelihood. Closure of goan mines have forced many companies to import iron ore which is a loss to exchequer. Will the govt n court take note of this?? pic.twitter.com/JcZ4L5AfzM";;;;"1009749445779521536";https://twitter.com/goa_uday/status/1009749445779521536
